,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
470,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,28.0,0,1.0,1.0,0.0,-5.978696346282959,0,3,6,11.0,0,0.0,0.0,3.0,17.0,1.0,-2.9190690517425537,0,3.6666667461395264,0.1395348906517028,0.0088495574891567,0.2154970169067382,0.0,1.899999976158142,4.900000095367432
497,00-0035229,T.Hockenson,T.J. Hockenson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/exbnbnkgkhp9tlt10wig",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,66.0,2,0.0,0.0,55.0,34.0,4.0,7.94636344909668,0,1.2000000476837158,0.1860465109348297,0.1622418910264969,0.3926391005516052,0.0,18.600000381469727,25.600000381469727
505,00-0035249,J.Oliver,Josh Oliver,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwd3muzyjclgjlwwtdah",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,13.0,0,0.0,0.0,0.0,12.0,1.0,-0.1906629502773285,0,0.0,0.0697674453258514,0.0,0.1046511605381965,0.0,1.2999999523162842,3.299999952316284
687,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,11,13,159.0,0,1.0,0.0,135.0,36.0,9.0,6.124072074890137,0,1.1777777671813965,0.302325576543808,0.3982300758361816,0.7322494387626648,0.0,15.899999618530272,26.899999618530277
706,00-0036345,K.Osborn,K.J. Osborn,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rbgsvh08nmm29gaiw7pr",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,34.0,1,0.0,0.0,58.0,13.0,3.0,2.1221182346343994,0,0.5862069129943848,0.1395348906517028,0.1710914522409439,0.3290663361549377,0.0,9.399999618530272,12.399999618530272
963,00-0037276,T.Chandler,Ty Chandler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/map979dvuonzb8a6g13b",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,0.0,0,0.0,0.0,0.0,-0.5919719338417053,0,2,2,9.0,0,0.0,0.0,-10.0,19.0,0.0,-0.1966947764158249,0,-0.8999999761581421,0.0465116277337074,-0.0294985249638557,0.0491184741258621,0.0,0.8999999761581421,2.900000095367432
1214,00-0038994,J.Addison,Jordan Addison,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhyhkz6wzwhioemhqgbk",MIN,2023,2,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,72.0,1,0.0,0.0,98.0,24.0,1.0,5.3175249099731445,0,0.7346938848495483,0.1162790730595588,0.2890855371952057,0.3767784833908081,0.0,13.199999809265137,16.200000762939453
94,00-0031408,M.Evans,Mike Evans,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w6eq27k2xs8vawwgkzbl",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,10,60.0,1,0.0,0.0,149.0,12.0,4.0,0.8443720936775208,0,0.4026845693588257,0.4000000059604645,0.564393937587738,0.9950757622718812,0.0,12.0,17.0
312,00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfdampf12giyojipbcxl",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,32.0,0,0.0,0.0,48.0,14.0,3.0,0.7741969227790833,1,0.6666666865348816,0.2000000029802322,0.1818181872367859,0.4272727370262146,0.0,5.199999809265137,8.199999809265137
452,00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/haglbmidyaxtimhctzlp",TB,2023,3,REG,PHI,15,25,146.0,1,1.0,2.0,13.0,1,0,264.0,56.0,10.0,0.5610822439193726,1,0.5530303120613098,0.037886656820774,1,2.0,0,0.0,0.0,0.0,-1.212125539779663,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.039999961853027,10.039999961853027
943,00-0037256,R.White,Rachaad White,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uiqqvw00vpykdylgu7d4",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,38.0,0,0.0,0.0,1.0,-5.144979953765869,0,3,3,24.0,0,1.0,1.0,-3.0,27.0,1.0,-1.3974690437316897,0,-8.0,0.1199999973177909,-0.0113636367022991,0.1720454543828964,0.0,4.199999809265137,7.199999809265137
984,00-0037487,D.Thompkins,Deven Thompkins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt0yeyl9y8s6onw8wcdr",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,6.0,0,0.0,0.0,49.0,3.0,0.0,-2.2112300395965576,0,0.122448980808258,0.1599999964237213,0.1856060624122619,0.369924247264862,0.0,0.6000000238418579,2.5999999046325684
1098,00-0038129,C.Otton,Cade Otton,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vchmryh0myuq67t9ei1u",TB,2023,3,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,16.0,0,0.0,0.0,13.0,0.0,1.0,0.745749294757843,0,1.2307692766189575,0.0799999982118606,0.0492424257099628,0.1544696986675262,0.0,1.600000023841858,2.5999999046325684
