,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
44,00-0030279,K.Allen,Keenan Allen,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xs7h2igf85nta81v7zb8",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,6.0,0,0.0,0.0,1.0,0.1539511829614639,0,6,9,76.0,0,0.0,0.0,105.0,26.0,2.0,3.661745548248291,0,0.723809540271759,0.2903225719928741,0.4585152864456177,0.7564445734024048,0.0,8.199999809265137,14.199999809265137
249,00-0033536,M.Williams,Mike Williams,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oaa76gdfwdhaum4b5qkh",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,45.0,0,0.0,0.0,42.0,10.0,1.0,1.021415948867798,0,1.0714285373687744,0.1612903177738189,0.183406114578247,0.3703197538852691,0.0,4.5,8.5
270,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1e7ejmmjkaxbv9zhvfl",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,117.0,1,0.0,0.0,4.0,4.799742698669434,0,4,5,47.0,0,0.0,0.0,23.0,44.0,2.0,2.0529356002807617,0,2.04347825050354,0.1612903177738189,0.1004366800189018,0.3122411668300628,0.0,22.399999618530277,26.399999618530277
301,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/te11unippqhdc6auox6i",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,2.0,0,0.0,0.0,0.0,-0.4024225771427154,0,2,3,21.0,0,0.0,0.0,7.0,20.0,2.0,1.092572569847107,0,3.0,0.0967741906642913,0.0305676851421594,0.1665586680173874,0.0,2.299999952316284,4.300000190734863
523,00-0035329,D.Parham,Donald Parham,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a0edaf5rlkyc6syfvonz",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,22.0,1,0.0,0.0,12.0,10.0,2.0,2.697141170501709,0,1.8333333730697632,0.0967741906642913,0.0524017475545406,0.1818425059318542,0.0,8.199999809265137,11.199999809265137
709,00-0036355,J.Herbert,Justin Herbert,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fwjdvww4dv36k8tvsws6",LAC,2023,1,REG,MIA,23,33,229.0,1,0.0,3.0,29.0,0,0,234.0,122.0,10.0,-1.241065502166748,0,0.9786324501037598,0.084895983338356,5,17.0,1,0.0,0.0,4.0,2.486725091934204,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,20.86000061035156,20.86000061035156
722,00-0036370,J.Kelley,Joshua Kelley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,91.0,1,0.0,0.0,8.0,5.802915096282959,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-1.5119011402130127,0,0.0,0.0322580635547637,0.021834060549736,0.0636709406971931,0.0,15.100000381469728,15.100000381469728
887,00-0036988,J.Palmer,Josh Palmer,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bbvzvwnb52cghz4fqyut",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,4.0,0,0.0,0.0,3.0,1.0,0.0,-0.2580544948577881,0,1.3333333730697632,0.0322580635547637,0.0131004368886351,0.0575574040412902,0.0,0.4000000059604645,1.399999976158142
1124,00-0038544,Q.Johnston,Quentin Johnston,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eamj83siagr6rba0epv0",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,9.0,0,0.0,0.0,36.0,2.0,1.0,-1.6612714529037476,0,0.25,0.0967741906642913,0.1572052389383316,0.2552049458026886,0.0,0.8999999761581421,2.900000095367432
1142,00-0038573,D.Davis,Derius Davis,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oux6ppjvwnapdwdtb8cb",LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,-4.0,9.0,0.0,0.1348807662725448,0,0.0,0.0322580635547637,-0.0174672491848468,0.0361600220203399,0.0,0.5,1.5
108,00-0031547,D.Parker,DeVante Parker,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",NE,2023,2,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,57.0,0,0.0,0.0,52.0,35.0,3.0,0.2940676808357239,0,1.0961538553237915,0.190476194024086,0.1375661343336105,0.3820105791091919,0.0,5.699999809265137,11.699999809265137
145,00-0032200,T.Montgomery,Ty Montgomery,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eagn4fvhnc9cp3wxeqoz",NE,2023,2,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,-6.0,0.0,0.0,-1.3139774799346924,0,0.0,0.0238095242530107,-0.0158730167895555,0.0246031749993562,0.0,0.0,0.0
