,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
0,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2022,1,REG,18,27,212.0,1,1.0,2.0,17.0,0,0,305.0,87.0,9.0,1.0508536,0,0.69508195,0.07563226,2,-1.0,0,0.0,0.0,0.0,-1.4371675,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.38,10.38
1,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2022,2,REG,18,34,190.0,1,0.0,1.0,2.0,0,0,318.0,81.0,8.0,2.428707,0,0.5974843,-0.020727389,3,-2.0,0,1.0,1.0,0.0,-7.115407,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.4,9.4
2,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2022,3,REG,31,42,271.0,1,0.0,3.0,20.0,0,0,236.0,124.0,15.0,1.0767493,0,1.148305,0.08596274,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.74,14.74
3,00-0019596,T.Brady,Tom Brady,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",TB,2022,4,REG,39,52,385.0,3,0.0,1.0,12.0,1,1,326.0,205.0,23.0,9.511334,0,1.1809816,0.15367448,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.4,25.4
4,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2022,1,REG,22,34,195.0,0,1.0,4.0,33.0,1,1,190.0,134.0,9.0,-11.627544,0,1.0263158,0.012710354,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.7,3.7
5,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2022,2,REG,19,25,234.0,2,0.0,3.0,23.0,0,0,139.0,130.0,10.0,11.532071,0,1.6834532,0.19160852,5,10.0,0,1.0,1.0,1.0,-7.8255224,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.36,16.36
6,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2022,3,REG,27,35,255.0,2,1.0,1.0,7.0,0,0,177.0,178.0,11.0,4.507948,0,1.440678,0.1536312,1,-1.0,0,0.0,0.0,0.0,-0.80551946,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.1,16.1
7,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mee42twdk3qpcdotzdka",GB,2022,4,REG,21,35,251.0,2,1.0,1.0,7.0,0,0,352.0,128.0,12.0,0.4257562,0,0.7130682,0.0872467,1,1.0,0,0.0,0.0,0.0,-0.24470691,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.14,16.14
8,00-0026143,M.Ryan,Matt Ryan,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",IND,2022,1,REG,32,50,352.0,1,1.0,2.0,12.0,2,0,317.0,172.0,20.0,3.0047843,0,1.1104101,0.030193387,4,12.0,0,2.0,1.0,2.0,-4.417951,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.28,15.28
9,00-0026143,M.Ryan,Matt Ryan,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",IND,2022,2,REG,16,30,195.0,0,3.0,5.0,31.0,1,0,256.0,64.0,6.0,-20.349194,0,0.76171875,0.013414036,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.8,1.8
10,00-0026143,M.Ryan,Matt Ryan,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",IND,2022,3,REG,27,37,222.0,2,0.0,5.0,45.0,2,1,165.0,116.0,12.0,-4.035991,0,1.3454546,0.046164837,3,4.0,0,0.0,0.0,1.0,1.7106795,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,15.28,15.28
11,00-0026143,M.Ryan,Matt Ryan,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",IND,2022,4,REG,27,37,356.0,2,1.0,3.0,29.0,2,1,236.0,151.0,17.0,8.75145,0,1.5084746,0.1608411,2,-4.0,0,0.0,0.0,0.0,-1.6387365,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.84,17.84
12,00-0026143,M.Ryan,Matt Ryan,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",IND,2022,5,REG,26,41,251.0,0,2.0,6.0,51.0,2,0,260.0,113.0,14.0,-11.321442,0,0.9653846,0.04485651,1,1.0,0,0.0,0.0,0.0,-1.3422701,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.14,6.14
13,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zg6azyjniovtgb7vdssz",NYJ,2022,1,REG,37,59,309.0,1,1.0,3.0,12.0,0,0,286.0,139.0,18.0,-7.1129165,0,1.0804195,0.013412225,1,0.0,0,0.0,0.0,0.0,-1.2306267,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,14.36,14.36
14,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zg6azyjniovtgb7vdssz",NYJ,2022,2,REG,26,44,307.0,4,0.0,2.0,15.0,1,1,407.0,127.0,15.0,12.344181,0,0.75429976,0.14024937,2,6.0,0,0.0,0.0,1.0,1.0937057,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,26.88,26.88
15,00-0026158,J.Flacco,Joe Flacco,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zg6azyjniovtgb7vdssz",NYJ,2022,3,REG,28,52,285.0,0,2.0,4.0,33.0,3,2,515.0,129.0,13.0,-23.438705,0,0.5533981,0.012118313,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,3.4,3.4
16,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,1,REG,29,41,240.0,1,3.0,7.0,49.0,1,0,239.0,124.0,14.0,-16.745453,0,1.0041841,0.025435816,1,2.0,0,0.0,0.0,1.0,0.1588079,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.8,7.8
17,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,2,REG,27,36,272.0,3,2.0,1.0,-0.0,0,0,249.0,122.0,16.0,6.490207,0,1.0923694,0.17325176,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.88,18.88
18,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,3,REG,18,25,249.0,0,0.0,1.0,10.0,0,0,220.0,180.0,10.0,10.104671,0,1.1318182,0.22196417,3,2.0,0,0.0,0.0,1.0,-1.5876558,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,10.16,10.16
19,00-0026498,M.Stafford,Matthew Stafford,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eteieq8zzws1fbcgzbip",LA,2022,4,REG,32,48,254.0,0,1.0,7.0,54.0,1,1,244.0,139.0,16.0,-12.835559,0,1.0409836,0.0143436985,2,6.0,0,0.0,0.0,0.0,-0.30429175,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.76,6.76
20,00-0026625,B.Hoyer,Brian Hoyer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0xo8skri7jc8abzzdts",NE,2022,4,REG,5,6,37.0,0,0.0,1.0,8.0,0,0,28.0,22.0,2.0,-2.126524,0,1.3214285,0.10188965,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.48,1.48
21,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,13.0,0,0.0,0.0,42.0,0.0,1.0,-2.8312566,0,0.30952382,0.11111111,0.15789473,0.27719298,0.0,1.3,3.3
22,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,7,16.0,0,0.0,0.0,49.0,9.0,1.0,-3.4234064,1,0.3265306,0.14893617,0.20502092,0.3669189,0.0,3.6,6.6
23,00-0027942,A.Green,A.J. Green,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",ARI,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,24.0,0.0,0.0,-2.0464814,0,0.0,0.036363635,0.072289154,0.10514786,0.0,0.0,0.0
24,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,17.0,0,0.0,0.0,2.0,1.332969,0,3,5,69.0,0,0.0,0.0,110.0,15.0,2.0,2.7300653,0,0.6272727,0.18518518,0.36065573,0.5302368,0.0,8.6,11.6
25,00-0027944,J.Jones,Julio Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zr7o7ow6cdb3ata0errd",TB,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,7.0,0,0.0,0.0,51.0,4.0,1.0,0.21782072,0,0.13725491,0.03846154,0.15644172,0.1672015,0.0,0.7,1.7
26,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,22.0,0,0.0,0.0,2.0,2.264447,0,1,1,1.0,0,1.0,1.0,-6.0,7.0,0.0,-4.832686,0,-0.16666667,0.03125,-0.020134227,0.03278104,0.0,0.3,1.3
27,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,58.0,0,1.0,1.0,3.0,-4.429075,0,2,2,3.0,0,0.0,0.0,-9.0,12.0,0.0,-0.9177917,0,-0.33333334,0.05,-0.016853932,0.06320225,0.0,4.1,6.1
28,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,18.0,1,0.0,0.0,1.0,-0.1908996,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,7.8,7.8
29,00-0027966,M.Ingram,Mark Ingram,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",NO,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,30.0,0,0.0,0.0,1.0,-1.4762793,0,3,3,13.0,0,0.0,0.0,1.0,12.0,0.0,-1.4000698,0,13.0,0.10714286,0.003215434,0.16296509,0.0,4.3,7.3
30,00-0027973,A.Dalton,Andy Dalton,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhkh8vtc5ocjo3iyn9ug",NO,2022,4,REG,20,28,236.0,1,0.0,2.0,9.0,1,1,311.0,56.0,11.0,6.534018,1,0.75884247,0.16704848,1,3.0,0,0.0,0.0,0.0,0.21899255,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.74,13.74
31,00-0027981,K.Rudolph,Kyle Rudolph,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",TB,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,12.0,0,0.0,0.0,12.0,0.0,1.0,0.76786715,0,1.0,0.025,0.052401748,0.07418122,0.0,1.2,2.2
32,00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wphqc5wstbm0wji2bpxk",GB,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,14.0,0,0.0,0.0,55.0,4.0,2.0,0.8892778,0,0.25454545,0.08571429,0.26190478,0.31190476,0.0,1.4,3.4
33,00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wphqc5wstbm0wji2bpxk",GB,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,37.0,0,0.0,0.0,29.0,8.0,2.0,3.453006,0,1.2758621,0.12,0.2086331,0.32604316,0.0,3.7,6.7
34,00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wphqc5wstbm0wji2bpxk",GB,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,57.0,0,0.0,0.0,10.0,47.0,2.0,4.515974,0,5.7,0.05882353,0.056497175,0.12778331,0.0,5.7,7.7
35,00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wphqc5wstbm0wji2bpxk",GB,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,42.0,0,1.0,0.0,63.0,7.0,2.0,3.0291681,0,0.6666667,0.125,0.21355931,0.33699152,0.0,4.2,7.2
36,00-0028118,T.Taylor,Tyrod Taylor,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c8dbt9tuux5oatihnwkz",NYG,2022,4,REG,1,3,11.0,0,1.0,0.0,-0.0,0,0,72.0,6.0,1.0,-0.725451,0,0.15277778,,3,30.0,0,1.0,0.0,3.0,4.6273756,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.44,1.44
37,00-0028986,C.Keenum,Case Keenum,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tymwoe3wpwzln78uzbvu",BUF,2022,2,REG,0,2,0.0,0,0.0,0.0,-0.0,0,0,25.0,0.0,0.0,-1.8931407,0,0.0,,3,2.0,0,0.0,0.0,0.0,-5.3915477,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.2,0.2
38,00-0029000,C.Beasley,Cole Beasley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5r0fhwctl6ljwvmktvu",TB,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,12.0,0,0.0,0.0,15.0,2.0,1.0,-0.145263,0,0.8,0.1,0.06550218,0.19585153,0.0,1.2,4.2
39,00-0029000,C.Beasley,Cole Beasley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5r0fhwctl6ljwvmktvu",TB,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,-3.0,8.0,0.0,-0.4136692,0,0.0,0.01923077,-0.009202454,0.022404436,0.0,0.5,1.5
40,00-0029239,B.Bolden,Brandon Bolden,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfjkzc83utqnmzjqe1wy",LV,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,7.0,0,0.0,0.0,0.0,-2.0711179,0,2,2,21.0,1,0.0,0.0,13.0,8.0,1.0,2.5430968,0,1.6153846,0.057142857,0.039156627,0.11312392,0.0,8.8,10.8
41,00-0029239,B.Bolden,Brandon Bolden,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfjkzc83utqnmzjqe1wy",LV,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,17.0,0,0.0,0.0,1.0,-0.37339577,0,2,2,4.0,0,0.0,0.0,1.0,3.0,0.0,-1.6355977,0,4.0,0.048780486,0.0026809652,0.07504741,0.0,2.1,4.1
42,00-0029239,B.Bolden,Brandon Bolden,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pfjkzc83utqnmzjqe1wy",LV,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.0,0.0,-3.0,2.0,0.0,-1.30692,0,0.33333334,0.033333335,-0.01171875,0.041796874,0.0,-0.1,0.9
43,00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",DEN,2022,1,REG,29,42,340.0,1,0.0,2.0,10.0,0,0,275.0,230.0,13.0,15.161885,0,1.2363636,0.23698181,1,2.0,0,0.0,0.0,0.0,-0.43221655,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,17.8,17.8
44,00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",DEN,2022,2,REG,14,31,219.0,1,1.0,3.0,18.0,0,0,276.0,69.0,11.0,0.30989936,0,0.79347825,0.016846828,2,3.0,0,0.0,0.0,0.0,-2.2225897,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.06,11.06
45,00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",DEN,2022,3,REG,20,33,184.0,0,0.0,4.0,24.0,0,0,246.0,89.0,8.0,-10.82287,0,0.7479675,-6.3525295e-05,6,17.0,0,0.0,0.0,1.0,-3.1523297,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.06,9.06
46,00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",DEN,2022,4,REG,17,25,237.0,2,0.0,3.0,23.0,0,0,284.0,70.0,7.0,-1.02583,0,0.83450705,0.03295753,4,29.0,1,0.0,0.0,2.0,2.3531573,0,1,1,1.0,0,0.0,0.0,-1.0,2.0,0.0,-0.3846379,0,0.0,0.04,-0.0035211267,0.057535212,0.0,26.48,27.48
47,00-0029263,R.Wilson,Russell Wilson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gebzv2aljujgleboe4ns",DEN,2022,5,REG,21,39,274.0,0,2.0,4.0,24.0,1,0,366.0,176.0,11.0,-13.004933,0,0.74863386,-0.020324128,4,22.0,0,0.0,0.0,1.0,1.7715778,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.16,9.16
48,00-0029293,M.Jones,Marvin Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjvmodkuzq2euwtr7o85",JAX,2022,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,38.0,0,0.0,0.0,101.0,3.0,3.0,2.2841702,0,0.37623763,0.15789473,0.27823693,0.43160793,0.0,3.8,7.8
49,00-0029293,M.Jones,Marvin Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjvmodkuzq2euwtr7o85",JAX,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,5,33.0,0,0.0,0.0,66.0,4.0,2.0,1.8353211,0,0.5,0.16666667,0.33502537,0.48451775,0.0,3.3,6.3
50,00-0029293,M.Jones,Marvin Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjvmodkuzq2euwtr7o85",JAX,2022,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,33.0,1,0.0,0.0,91.0,4.0,2.0,0.8040369,0,0.36263737,0.18421052,0.48404256,0.61514556,0.0,9.3,13.3
51,00-0029293,M.Jones,Marvin Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjvmodkuzq2euwtr7o85",JAX,2022,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,6.0,0.0,0.0,-0.4511546,0,0.0,0.04347826,0.032786883,0.08816821,0.0,0.0,0.0
52,00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9ndf9ralxifgjvot2q4",MIN,2022,1,REG,23,32,277.0,2,0.0,1.0,8.0,0,0,164.0,152.0,12.0,9.272199,0,1.6890244,0.15400633,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,19.08,19.08
53,00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9ndf9ralxifgjvot2q4",MIN,2022,2,REG,27,46,221.0,1,3.0,2.0,19.0,1,0,258.0,104.0,16.0,-14.012142,0,0.85658914,-0.016135281,2,20.0,0,0.0,0.0,1.0,1.3740166,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.84,8.84
54,00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9ndf9ralxifgjvot2q4",MIN,2022,3,REG,24,41,260.0,2,0.0,1.0,10.0,0,0,334.0,119.0,16.0,-1.3892486,0,0.7784431,0.042173676,1,-1.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.3,18.3
55,00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9ndf9ralxifgjvot2q4",MIN,2022,4,REG,25,38,273.0,1,1.0,3.0,23.0,0,0,267.0,101.0,14.0,-1.4547619,0,1.0224719,0.116123006,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,12.92,12.92
56,00-0029664,J.Gordon,Josh Gordon,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwqz2ujrj7wp86tyaxof",TEN,2022,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,12.0,0.0,0.0,-0.48844737,0,0.0,0.04347826,0.060913704,0.10785699,0.0,0.0,0.0
57,00-0029701,R.Tannehill,Ryan Tannehill,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ns30g7th6gkhjaeoivgj",TEN,2022,1,REG,20,33,266.0,2,0.0,1.0,-0.0,0,0,296.0,103.0,13.0,7.819076,0,0.8986486,0.16117866,2,7.0,0,0.0,0.0,1.0,1.437251,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,19.34,19.34
58,00-0029701,R.Tannehill,Ryan Tannehill,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ns30g7th6gkhjaeoivgj",TEN,2022,2,REG,11,20,117.0,0,2.0,2.0,16.0,0,0,174.0,43.0,6.0,-11.536095,0,0.67241377,-0.02617227,1,2.0,0,0.0,0.0,1.0,0.48861602,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.88,0.88
59,00-0029701,R.Tannehill,Ryan Tannehill,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ns30g7th6gkhjaeoivgj",TEN,2022,3,REG,19,27,264.0,1,1.0,1.0,12.0,1,0,192.0,130.0,13.0,12.199781,0,1.375,0.20560634,4,2.0,1,0.0,0.0,1.0,-0.7710889,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,18.76,18.76
