,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
6720,"<a href=""http://localhost:5000/NFL/PbP/2024_01_LA_DET"">LA vs. DET</a>",2024,REG,1,2024-09-08,Sunday,20:20,LA,20.0,DET,26.0,Home,6.0,46.0,1.0,2024090812,59522,,202409080det,,401671792,6463.0,7,7,185.0,-225.0,5.0,-108.0,-112.0,54.0,-112.0,-108.0,0,dome,fieldturf,,,00-0026498,00-0033106,Matthew Stafford,Jared Goff,Sean McVay,Dan Campbell,Adrian Hill,DET00,Ford Field
6733,"<a href=""http://localhost:5000/NFL/PbP/2024_02_LA_ARI"">LA vs. ARI</a>",2024,REG,2,2024-09-15,Sunday,16:05,LA,10.0,ARI,41.0,Home,31.0,51.0,0.0,2024091510,59535,,202409150crd,,401671754,6476.0,7,7,-112.0,-108.0,-1.0,-105.0,-115.0,47.5,-118.0,-102.0,1,closed,grass,,,00-0026498,00-0035228,Matthew Stafford,Kyler Murray,Sean McVay,Jonathan Gannon,John Hussey,PHO00,State Farm Stadium
