,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
213,00-0033280,C.McCaffrey,Christian McCaffrey,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/navqer4chxxut5povzzw",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,152.0,1,0.0,0.0,7.0,3.1503281593322754,0,3,5,17.0,0,1.0,0.0,12.0,8.0,1.0,-0.809596836566925,0,1.4166666269302368,0.1785714328289032,0.052173912525177,0.304378867149353,0.0,22.899999618530277,25.899999618530277
222,00-0033288,G.Kittle,George Kittle,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwx6bvkrxog0yf4h6fw1",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,19.0,0,0.0,0.0,31.0,15.0,1.0,0.5234483480453491,0,0.6129032373428345,0.2142857164144516,0.134782612323761,0.4157764017581939,0.0,1.899999976158142,4.900000095367432
458,00-0034869,S.Darnold,Sam Darnold,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/whfsdoeusfuts9t4m6ex",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.2000000029802322,-0.2000000029802322
590,00-0035719,D.Samuel,Deebo Samuel,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ciwaktyqewczcquks4wy",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,8.0,0,0.0,0.0,0.0,-0.1281120628118515,0,5,7,55.0,0,0.0,0.0,73.0,11.0,3.0,1.409587264060974,0,0.7534246444702148,0.25,0.3173913061618805,0.5971739292144775,0.0,6.300000190734863,11.300000190734863
653,00-0036259,J.Jennings,Jauan Jennings,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/owakywf7pevtqx7odtcc",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-0.7376512885093689,0,0.0,0.0357142873108387,0.0565217398107051,0.0931366458535194,0.0,0.0,0.0
656,00-0036261,B.Aiyuk,Brandon Aiyuk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mprcyhqhfgzi57ebelbz",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,8,129.0,2,0.0,0.0,109.0,20.0,8.0,17.65662956237793,0,1.1834862232208252,0.2857142984867096,0.4739130437374115,0.7603105306625366,0.0,24.899999618530277,32.900001525878906
774,00-0036567,E.Mitchell,Elijah Mitchell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pylj2udt3klrdmskh3qi",SF,2023,1,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,5,10.0,0,0.0,0.0,0.0,-2.0281789302825928,0,0,1,0.0,0,0.0,0.0,-8.0,0.0,0.0,-0.8123285174369812,0,-0.0,0.0357142873108387,-0.0347826071083545,0.0292236022651195,0.0,1.0,1.0
1042,00-0037834,B.Purdy,Brock Purdy,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hdwbdlyiose4znenx5ed",SF,2023,1,REG,PIT,19,29,220.0,2,0.0,3.0,17.0,2,1,242.0,54.0,13.0,6.5278639793396,0,0.9090909361839294,0.1857303082942962,3,20.0,0,0.0,0.0,1.0,2.4940922260284424,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.799999237060547,16.799999237060547
41,00-0030068,M.Goodwin,Marquise Goodwin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mq9ih2olutji2nufwbvj",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,83.0,0.0,0.0,-1.306154727935791,0,0.0,0.050000000745058,0.2101265788078308,0.2220886051654815,0.0,0.0,0.0
105,00-0031544,A.Cooper,Amari Cooper,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zibbxjtein7gpu5zgcj4",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,10,90.0,0,0.0,0.0,136.0,8.0,6.0,7.821237087249756,0,0.6617646813392639,0.25,0.3443037867546081,0.6160126328468323,0.0,9.0,16.0
253,00-0033537,D.Watson,Deshaun Watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",CLE,2023,2,REG,PIT,22,40,235.0,1,1.0,6.0,25.0,1,1,395.0,99.0,12.0,-15.953177452087402,0,0.594936728477478,-0.0124544939026236,6,22.0,0,1.0,1.0,2.0,-4.553676605224609,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.600000381469728,11.600000381469728
292,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,48.0,0,1.0,1.0,9.0,39.0,1.0,-1.3132178783416748,0,5.333333492279053,0.1000000014901161,0.0227848105132579,0.1659493744373321,0.0,2.799999952316284,6.800000190734863
366,00-0034364,J.Akins,Jordan Akins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,2.0,0,0.0,0.0,0.0,2.0,0.0,-0.2819020450115204,0,0.0,0.025000000372529,0.0,0.0375000014901161,0.0,0.2000000029802322,1.2000000476837158
420,00-0034791,N.Chubb,Nick Chubb,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ib0haur75wrhqrbtyo",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,64.0,0,0.0,0.0,1.0,1.5839271545410156,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.400000095367432,6.400000095367432
635,00-0036232,H.Bryant,Harrison Bryant,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rqva2z0by1veklpxnzis",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,9.0,0.0,0.0,-8.291544914245605,0,0.0,0.050000000745058,0.0227848105132579,0.0909493640065193,0.0,0.0,0.0
639,00-0036233,D.Peoples-Jones,Donovan Peoples-Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdzsmym2jtgzpbytscxa",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,4,7.0,0,0.0,0.0,17.0,9.0,0.0,-2.749192714691162,0,0.4117647111415863,0.1000000014901161,0.043037973344326,0.1801265776157379,0.0,0.699999988079071,1.7000000476837158
881,00-0036980,E.Moore,Elijah Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhwvzckfhhcqhb7zdqyj",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,5.0,0,0.0,0.0,0.0,0.1536769717931747,0,3,9,36.0,0,0.0,0.0,120.0,2.0,2.0,-0.908600926399231,0,0.3000000119209289,0.2249999940395355,0.3037974536418915,0.5501582026481628,0.0,4.099999904632568,7.099999904632568
946,00-0037257,D.Bell,David Bell,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otv2kkn3lxonp9z43bdj",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,27.0,0,0.0,0.0,9.0,18.0,2.0,2.547095537185669,0,3.0,0.0750000029802322,0.0227848105132579,0.1284493654966354,0.0,2.700000047683716,5.699999809265137
959,00-0037267,J.Ford,Jerome Ford,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,106.0,0,0.0,0.0,3.0,0.8234284520149231,1,3,4,25.0,1,0.0,0.0,7.0,21.0,1.0,0.7749468684196472,0,3.5714285373687744,0.1000000014901161,0.0177215188741683,0.1624050587415695,0.0,21.100000381469727,24.100000381469727
1074,00-0038098,P.Strong,Pierre Strong,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/axh4mfownlejilhvuula",CLE,2023,2,REG,PIT,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,1.0,1,0.0,0.0,1.0,0.6250330805778503,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.4404727518558502,0,0.0,0.025000000372529,0.0126582281664013,0.0463607609272003,0.0,6.099999904632568,6.099999904632568
