,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
70,00-0031236,B.Cooks,Brandin Cooks,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy6qidqm8jjp6buvu3lp",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,22.0,0,0.0,0.0,40.0,2.0,2.0,1.7024592161178589,0,0.550000011920929,0.1599999964237213,0.2209944725036621,0.3946961462497711,0.0,2.200000047683716,4.199999809265137
190,00-0033077,D.Prescott,Dak Prescott,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/knx0jxponzfkusnyvjkn",DAL,2023,1,REG,NYG,13,24,143.0,0,0.0,0.0,-0.0,0,0,161.0,71.0,8.0,4.1784844398498535,0,0.888198733329773,0.1142071783542633,1,6.0,0,0.0,0.0,0.0,0.3368413150310516,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.320000171661377,6.320000171661377
268,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fu4tdizb3h6hofyszomi",DAL,2023,1,REG,NYG,0,1,0.0,0,0.0,0.0,-0.0,0,0,20.0,0.0,0.0,-2.601654052734375,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
408,00-0034764,M.Gallup,Michael Gallup,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt9xpcg4x2z3osc1fcq6",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,10.0,0,0.0,0.0,36.0,2.0,1.0,0.4305920302867889,0,0.2777777910232544,0.0799999982118606,0.1988950222730636,0.259226530790329,0.0,1.0,2.0
512,00-0035261,T.Pollard,Tony Pollard,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqhmih6cdyb3yqfd1dmb",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,70.0,2,0.0,0.0,5.0,3.577712297439575,0,2,3,12.0,0,1.0,0.0,-2.0,13.0,1.0,1.0825378894805908,0,-6.0,0.1199999973177909,-0.0110497241839766,0.1722651869058609,0.0,20.200000762939453,22.200000762939453
612,00-0036139,R.Dowdle,Rico Dowdle,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9zb1ebv4vg5436gmgsf",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,24.0,0,0.0,0.0,1.0,-0.9788883924484252,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,2.400000095367432,2.400000095367432
676,00-0036287,N.Igbinoghene,Noah Igbinoghene,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/drekg8fn3vy4pmzy9f60",DAL,2023,1,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0
713,00-0036358,C.Lamb,CeeDee Lamb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cqygs9e4ynnjdxstdfjq",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,77.0,0,0.0,0.0,37.0,40.0,3.0,5.613458633422852,0,2.0810811519622803,0.1599999964237213,0.2044198960065841,0.383093923330307,0.0,7.699999809265137,11.699999809265137
994,00-0037569,P.Hendershot,Peyton Hendershot,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/la4laebqrgkakbd8nvvu",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,17.0,0.0,0.0,-0.6176179647445679,0,0.0,0.0399999991059303,0.0939226523041725,0.1257458627223968,0.0,0.0,0.0
1004,00-0037666,J.Tolbert,Jalen Tolbert,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/idcuteeyaispnvvmzvjp",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,20.0,0.0,0.0,-2.601654052734375,0,0.0,0.0399999991059303,0.110497236251831,0.1373480707406997,0.0,0.0,0.0
1030,00-0037801,K.Turpin,Kavontae Turpin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dl2ngh2glo7gebocl3ah",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,14.0,1,0.0,0.0,1.0,2.7088022232055664,0,2,3,11.0,0,0.0,0.0,5.0,5.0,1.0,0.6697102785110474,0,2.200000047683716,0.1199999973177909,0.0276243090629577,0.1993370205163955,0.0,8.5,10.5
1060,00-0038041,J.Ferguson,Jake Ferguson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xy9bvf3d9yjprwigiqty",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,7,11.0,0,0.0,0.0,28.0,9.0,0.0,-4.702655792236328,0,0.3928571343421936,0.2800000011920929,0.1546961367130279,0.5282872915267944,0.0,1.100000023841858,3.0999999046325684
1161,00-0038622,D.Vaughn,Deuce Vaughn,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbyt8qwwmc7fessuzsoq",DAL,2023,1,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,8.0,0,0.0,0.0,0.0,-3.926260709762573,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.800000011920929,0.800000011920929
37,00-0030061,Z.Ertz,Zach Ertz,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t7my0kesdhb2iefvempm",ARI,2023,2,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,56.0,0,0.0,0.0,74.0,18.0,2.0,1.6545093059539795,0,0.7567567825317383,0.2758620679378509,0.3148936033248901,0.6342186331748962,0.0,5.599999904632568,11.600000381469728
211,00-0033251,Z.Pascal,Zach Pascal,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dnb115czpwythbso8avp",ARI,2023,2,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,9.0,0,0.0,0.0,-3.0,12.0,0.0,0.6175394654273987,0,0.0,0.0344827584922313,-0.0127659570425748,0.0427879691123962,0.0,0.8999999761581421,1.899999976158142
256,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmqdvrhlmhhyyrhp3vyu",ARI,2023,2,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,106.0,1,0.0,0.0,7.0,-0.9965980648994446,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-0.6057528257369995,0,-0.0,0.0344827584922313,-0.0212765950709581,0.0368305221199989,0.0,16.600000381469727,16.600000381469727
324,00-0033949,J.Dobbs,Joshua Dobbs,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/srtjkedldovmoxqdclaa",ARI,2023,2,REG,NYG,21,31,228.0,1,0.0,0.0,-0.0,0,0,309.0,86.0,11.0,7.430885314941406,0,0.737864077091217,0.2024601846933365,3,41.0,1,0.0,0.0,3.0,4.716708183288574,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,25.21999931335449,25.21999931335449
