,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
0,00-0023459,A.Rodgers,Aaron Rodgers,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnta8ufi2vdp967dui9e",NYJ,2023,1,REG,BUF,0,1,0.0,0,0.0,1.0,10.0,0,0,17.0,0.0,0.0,-2.0319597721099854,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0
9,00-0028002,R.Cobb,Randall Cobb,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-3.924131155014038,0,0.0,0.0555555559694767,0.1333333402872085,0.1766666620969772,0.0,0.0,0.0
297,00-0033893,D.Cook,Dalvin Cook,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfwvqolvz9vegp1amhf3",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,33.0,0,0.0,0.0,2.0,-3.633846759796143,0,3,3,26.0,0,0.0,0.0,-5.0,31.0,1.0,1.0051361322402954,0,-5.199999809265137,0.1666666716337204,-0.0666666701436042,0.2033333331346511,0.0,5.900000095367432,8.899999618530273
339,00-0034270,T.Conklin,Tyler Conklin,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fwuvfpsd7hbtqwlcxtn7",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,2.0,0,0.0,0.0,-2.0,4.0,0.0,-0.4752181470394134,0,0.0,0.0555555559694767,-0.0266666673123836,0.0646666660904884,0.0,0.2000000029802322,1.2000000476837158
391,00-0034521,A.Lazard,Allen Lazard,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,4,46.0,0,0.0,0.0,37.0,23.0,2.0,4.151035308837891,0,1.2432432174682615,0.2222222238779068,0.4933333396911621,0.6786666512489319,0.0,4.599999904632568,6.599999904632568
844,00-0036924,M.Carter,Michael Carter,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkbgiywmqexyaic1mrbx",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,6.0,0,0.0,0.0,0.0,-0.30975341796875,0,2,2,12.0,0,0.0,0.0,5.0,7.0,0.0,-1.3245720863342283,0,2.400000095367432,0.1111111119389534,0.0666666701436042,0.2133333384990692,0.0,1.7999999523162842,3.799999952316284
844,00-0036924,M.Carter,Michael Carter,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zkbgiywmqexyaic1mrbx",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,6.0,0,0.0,0.0,0.0,-0.30975341796875,0,2,2,12.0,0,0.0,0.0,5.0,7.0,0.0,-1.3245720863342283,0,2.400000095367432,0.1111111119389534,0.0666666701436042,0.2133333384990692,0.0,1.7999999523162842,3.799999952316284
896,00-0037013,Z.Wilson,Zach Wilson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xkio4hljxo2u59rk2bud",NYJ,2023,1,REG,BUF,14,21,140.0,1,1.0,2.0,13.0,0,0,96.0,92.0,7.0,-3.18953275680542,0,1.4583333730697632,0.0689353644847869,4,6.0,0,0.0,0.0,1.0,2.178302049636841,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.199999809265137,8.199999809265137
1007,00-0037740,G.Wilson,Garrett Wilson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/llgosx4tokddwnyrgvbx",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,34.0,1,0.0,0.0,31.0,3.0,3.0,3.606856107711792,0,1.0967742204666138,0.2777777910232544,0.4133333265781402,0.7059999704360962,0.0,9.399999618530272,14.399999618530272
1087,00-0038120,B.Hall,Breece Hall,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6gggxrcgcacgggh0vme",NYJ,2023,1,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,127.0,0,1.0,0.0,2.0,4.568737983703613,0,1,2,20.0,0,0.0,0.0,-1.0,24.0,1.0,0.43660369515419,0,-20.0,0.1111111119389534,-0.0133333336561918,0.1573333293199539,0.0,14.699999809265137,15.699999809265137
