,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
6431,"<a href=""http://localhost:5000/NFL/PbP/2023_01_LV_DEN"">LV vs. DEN</a>",2023,REG,1,2023-09-10,Sunday,16:25,LV,17.0,DEN,16.0,Home,-1.0,33.0,0.0,2023091009,,,202309100den,,401547400,,7,7,136.0,-162.0,3.0,-105.0,-115.0,43.0,-110.0,-110.0,1,outdoors,,,,00-0031345,00-0029263,Jimmy Garoppolo,Russell Wilson,Josh McDaniels,Sean Payton,Bill Vinovich,DEN00,Empower Field at Mile High
6449,"<a href=""http://localhost:5000/NFL/PbP/2023_02_WAS_DEN"">WAS vs. DEN</a>",2023,REG,2,2023-09-17,Sunday,16:25,WAS,35.0,DEN,33.0,Home,-2.0,68.0,0.0,2023091711,,,202309170den,,401547416,,7,7,164.0,-198.0,4.0,-110.0,-110.0,38.5,-110.0,-110.0,0,outdoors,,,,00-0037077,00-0029263,Sam Howell,Russell Wilson,Ron Rivera,Sean Payton,Brad Rogers,DEN00,Empower Field at Mile High
6459,"<a href=""http://localhost:5000/NFL/PbP/2023_03_DEN_MIA"">DEN vs. MIA</a>",2023,REG,3,2023-09-24,Sunday,13:00,DEN,20.0,MIA,70.0,Home,50.0,90.0,0.0,2023092405,,,202309240mia,,401547429,,7,7,205.0,-250.0,6.0,-110.0,-110.0,47.5,-110.0,-110.0,0,outdoors,grass,86.0,5.0,00-0029263,00-0036212,Russell Wilson,Tua Tagovailoa,Sean Payton,Mike McDaniel,Clay Martin,MIA00,Hard Rock Stadium
6473,"<a href=""http://localhost:5000/NFL/PbP/2023_04_DEN_CHI"">DEN vs. CHI</a>",2023,REG,4,2023-10-01,Sunday,13:00,DEN,31.0,CHI,28.0,Home,-3.0,59.0,0.0,2023100103,,,202310010chi,,401547444,,7,7,-162.0,136.0,-3.0,-112.0,-108.0,47.0,-110.0,-110.0,0,outdoors,grass,80.0,2.0,00-0029263,00-0036945,Russell Wilson,Justin Fields,Sean Payton,Matt Eberflus,Carl Cheffers,CHI98,Soldier Field
