,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
21,00-0029604,K.Cousins,Kirk Cousins,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/viuxnyezrwdfjnxsfssb",MIN,2023,1,REG,TB,33,44,344.0,2,1.0,2.0,16.0,1,1,298.0,145.0,15.0,0.3236897885799408,0,1.154362440109253,0.0649353712797164,3,7.0,0,1.0,1.0,1.0,-5.517632484436035,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,16.459999084472656,16.459999084472656
176,00-0032918,C.Ham,C.J. Ham,FB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyy0xpxazac9lbt7z8zm",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,7.0,0,0.0,0.0,1.0,9.0,0.0,-0.8721432089805603,0,7.0,0.0681818202137947,0.0033557047136127,0.1046217232942581,0.0,0.699999988079071,2.700000047683716
469,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kn3cwf59lqoyauoqmghm",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,34.0,0,0.0,0.0,1.0,-1.1062017679214478,0,3,4,10.0,1,0.0,0.0,9.0,10.0,1.0,0.0037475228309631,0,1.1111111640930176,0.0909090936183929,0.0302013419568538,0.1575045734643936,0.0,10.399999618530272,13.399999618530272
496,00-0035229,T.Hockenson,T.J. Hockenson,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/exbnbnkgkhp9tlt10wig",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,8,9,35.0,0,0.0,0.0,32.0,13.0,3.0,0.4621576368808746,0,1.09375,0.2045454531908035,0.1073825508356094,0.3819859623908996,0.0,3.5,11.5
504,00-0035249,J.Oliver,Josh Oliver,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwd3muzyjclgjlwwtdah",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,3,32.0,0,0.0,0.0,13.0,19.0,2.0,1.3172301054000854,0,2.461538553237915,0.0681818202137947,0.0436241626739501,0.1328096389770507,0.0,3.200000047683716,6.199999809265137
686,00-0036322,J.Jefferson,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdstmm4sloqnichybgja",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,9,12,150.0,0,0.0,0.0,115.0,67.0,5.0,6.012273788452148,0,1.3043478727340698,0.2727272808551788,0.3859060406684875,0.6792251467704773,0.0,15.0,24.0
705,00-0036345,K.Osborn,K.J. Osborn,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rbgsvh08nmm29gaiw7pr",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,31.0,0,0.0,0.0,59.0,1.0,1.0,-5.691967010498047,0,0.5254237055778503,0.1363636404275894,0.1979865729808807,0.3431360721588135,0.0,3.0999999046325684,6.099999904632568
737,00-0036414,C.Akers,Cam Akers,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x8bwtmqqb9lkjnvltbgp",LA,2023,1,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,22,29.0,1,0.0,0.0,4.0,-2.6968560218811035,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,8.899999618530273,8.899999618530273
962,00-0037276,T.Chandler,Ty Chandler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/map979dvuonzb8a6g13b",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,0.0,0,0.0,0.0,0.0,-2.018625259399414,0,1,1,18.0,0,0.0,0.0,-4.0,22.0,1.0,1.625834822654724,0,-4.5,0.0227272734045982,-0.0134228188544511,0.0246949363499879,0.0,1.7999999523162842,2.799999952316284
1213,00-0038994,J.Addison,Jordan Addison,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhyhkz6wzwhioemhqgbk",MIN,2023,1,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,61.0,1,0.0,0.0,73.0,4.0,2.0,4.473374843597412,0,0.835616409778595,0.1363636404275894,0.244966447353363,0.3760219514369964,0.0,12.100000381469728,16.100000381469727
