,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
6426,"<a href=""http://localhost:5000/NFL/PbP/2023_01_TB_MIN"">TB vs. MIN</a>",2023,REG,1,2023-09-10,Sunday,13:00,TB,20.0,MIN,17.0,Home,-3.0,37.0,0.0,2023091004,,,202309100min,,401547398,,7,7,170.0,-205.0,4.0,-110.0,-110.0,45.0,-110.0,-110.0,0,dome,,,,00-0034855,00-0029604,Baker Mayfield,Kirk Cousins,Todd Bowles,Kevin O'Connell,Scott Novak,MIN01,U.S. Bank Stadium
6437,"<a href=""http://localhost:5000/NFL/PbP/2023_02_MIN_PHI"">MIN vs. PHI</a>",2023,REG,2,2023-09-14,Thursday,20:15,MIN,28.0,PHI,34.0,Home,6.0,62.0,0.0,2023091400,,,202309140phi,,401547410,,4,4,195.0,-238.0,6.0,-110.0,-110.0,49.0,-110.0,-110.0,0,outdoors,,,,00-0029604,00-0036389,Kirk Cousins,Jalen Hurts,Kevin O'Connell,Nick Sirianni,Clay Martin,PHI00,Lincoln Financial Field
6460,"<a href=""http://localhost:5000/NFL/PbP/2023_03_LAC_MIN"">LAC vs. MIN</a>",2023,REG,3,2023-09-24,Sunday,13:00,LAC,28.0,MIN,24.0,Home,-4.0,52.0,0.0,2023092406,,,202309240min,,401547436,,7,10,-110.0,-110.0,1.0,-115.0,-105.0,54.0,-110.0,-110.0,0,dome,sportturf,,,00-0036355,00-0029604,Justin Herbert,Kirk Cousins,Brandon Staley,Kevin O'Connell,Shawn Smith,MIN01,U.S. Bank Stadium
6472,"<a href=""http://localhost:5000/NFL/PbP/2023_04_MIN_CAR"">MIN vs. CAR</a>",2023,REG,4,2023-10-01,Sunday,13:00,MIN,21.0,CAR,13.0,Home,-8.0,34.0,0.0,2023100102,,,202310010car,,401547448,,7,7,-225.0,185.0,-4.5,-112.0,-108.0,46.5,-110.0,-110.0,0,outdoors,grass,78.0,7.0,00-0029604,00-0039150,Kirk Cousins,Bryce Young,Kevin O'Connell,Frank Reich,Tra Blake,CAR00,Bank of America Stadium
