,game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium
6421,"<a href=""http://localhost:5000/NFL/PbP/2023_01_DET_KC"">DET vs. KC</a>",2023,REG,1,2023-09-07,Thursday,20:20,DET,21.0,KC,20.0,Home,-1.0,41.0,0.0,2023090700,,,202309070kan,,401547353,,7,7,164.0,-198.0,4.0,-110.0,-110.0,53.0,-110.0,-110.0,0,outdoors,,,,00-0033106,00-0033873,Jared Goff,Patrick Mahomes,Dan Campbell,Andy Reid,John Hussey,KAN00,GEHA Field at Arrowhead Stadium
6443,"<a href=""http://localhost:5000/NFL/PbP/2023_02_KC_JAX"">KC vs. JAX</a>",2023,REG,2,2023-09-17,Sunday,13:00,KC,17.0,JAX,9.0,Home,-8.0,26.0,0.0,2023091705,,,202309170jax,,401547413,,10,7,-170.0,142.0,-3.5,-102.0,-118.0,50.5,-110.0,-110.0,0,outdoors,,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,Adrian Hill,JAX00,TIAA Bank Stadium
6465,"<a href=""http://localhost:5000/NFL/PbP/2023_03_CHI_KC"">CHI vs. KC</a>",2023,REG,3,2023-09-24,Sunday,16:25,CHI,10.0,KC,41.0,Home,31.0,51.0,0.0,2023092411,,,202309240kan,,401547438,,7,7,525.0,-750.0,13.0,-110.0,-110.0,48.0,-110.0,-110.0,0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,Alan Eck,KAN00,GEHA Field at Arrowhead Stadium
6483,"<a href=""http://localhost:5000/NFL/PbP/2023_04_KC_NYJ"">KC vs. NYJ</a>",2023,REG,4,2023-10-01,Sunday,20:20,KC,23.0,NYJ,20.0,Home,-3.0,43.0,0.0,2023100113,,,202310010nyj,,401547455,,7,7,-485.0,370.0,-9.5,-110.0,-110.0,41.5,-105.0,-115.0,0,outdoors,fieldturf,69.0,5.0,00-0033873,00-0037013,Patrick Mahomes,Zach Wilson,Andy Reid,Robert Saleh,Alex Kemp,NYC01,MetLife Stadium
