,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
14,00-0030279,K.Allen,Keenan Allen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,11,29.0,0,0.0,0.0,105.0,15.0,2.0,-2.8860872,0,0.2761905,0.37931034,0.4906542,0.91242343,0.0,2.9,6.9
14,00-0030279,K.Allen,Keenan Allen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,11,29.0,0,0.0,0.0,105.0,15.0,2.0,-2.8860872,0,0.2761905,0.37931034,0.4906542,0.91242343,0.0,2.9,6.9
14,00-0030279,K.Allen,Keenan Allen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,11,29.0,0,0.0,0.0,105.0,15.0,2.0,-2.8860872,0,0.2761905,0.37931034,0.4906542,0.91242343,0.0,2.9,6.9
44,00-0031763,D.Carter,DeAndre Carter,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mh4cvggohuakwwhobzrk",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,6.0,0,0.0,0.0,41.0,0.0,0.0,-1.8316034,0,0.14634146,0.06896552,0.19158879,0.23756042,0.0,0.6,1.6
44,00-0031763,D.Carter,DeAndre Carter,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mh4cvggohuakwwhobzrk",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,6.0,0,0.0,0.0,41.0,0.0,0.0,-1.8316034,0,0.14634146,0.06896552,0.19158879,0.23756042,0.0,0.6,1.6
44,00-0031763,D.Carter,DeAndre Carter,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mh4cvggohuakwwhobzrk",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,2,6.0,0,0.0,0.0,41.0,0.0,0.0,-1.8316034,0,0.14634146,0.06896552,0.19158879,0.23756042,0.0,0.6,1.6
119,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.0,0.0,-5.0,4.0,0.0,-0.76156837,0,0.0,0.03448276,-0.023364486,0.035368998,0.0,-0.1,0.9
119,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.0,0.0,-5.0,4.0,0.0,-0.76156837,0,0.0,0.03448276,-0.023364486,0.035368998,0.0,-0.1,0.9
119,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",CHI,2024,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,-1.0,0,0.0,0.0,-5.0,4.0,0.0,-0.76156837,0,0.0,0.03448276,-0.023364486,0.035368998,0.0,-0.1,0.9
159,00-0034485,J.Owens,Jonathan Owens,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",CHI,2024,1,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,1.0,6.0,6.0
